sol,ls,pressure,wind_speed,min_temp,max_temp,avg_temp
527,284.0119760479042,809.6216734569057,2.0610709939047833,-76.31812514744765,-30.808159922137914,-53.56314253479278
528,284.5508982035928,813.0067239559646,2.5459673269789564,-81.29715773130839,-28.263354511096118,-54.78025612120226
529,285.0898203592814,814.3762193945468,3.203718305309154,-81.14433489147223,-29.13990101629221,-55.14211795388222
530,285.62874251497004,817.6246951231021,4.284282041699114,-77.48418615302295,-27.403472128075396,-52.44382914054917
531,286.16766467065867,813.6286355241998,7.429854326583662,-79.90024474628352,-29.55675692210216,-54.72850083419284
532,286.7065868263473,818.414356128456,2.602476488795272,-80.96974042533817,-28.4379701924658,-54.703855308901986
533,287.245508982036,809.9615886949482,8.312743388121438,-80.96993258334103,-30.421218404054457,-55.695575493697746
534,287.78443113772454,820.0482490144699,2.8399143590599216,-79.86950221786901,-30.932863473604172,-55.40118284573659
535,288.32335329341316,817.6139594849744,9.922653274630989,-80.73354014741919,-31.135442948539932,-55.93449154797956
536,288.8622754491018,817.7832792545084,1.5442096200420783,-81.83724421005988,-31.484579399472413,-56.660911804766144
537,289.4011976047904,816.2552217138066,1.9085999381274013,-80.71761717852996,-31.631968693613032,-56.1747929360715
538,289.94011976047904,819.158919069898,6.67097689489183,-76.35883807999093,-25.695700057013916,-51.02726906850242
539,290.47904191616766,824.9223182428425,1.4697602980888542,-77.33508599252701,-29.48283549325883,-53.40896074289292
540,291.0179640718563,812.431641279228,6.613886645838939,-79.04338497260215,-27.95235265273937,-53.49786881267076
541,291.5568862275449,811.2147957827545,3.2723677920230614,-77.03636506590763,-27.831321847769868,-52.43384345683875
542,292.09580838323353,824.9924935890824,4.195922591447077,-79.92362233446758,-31.26646851265504,-55.59504542356131
543,292.63473053892216,815.3810011104035,4.615457111994146,-75.79258673710251,-27.610251363595236,-51.701419050348875
544,293.1736526946108,817.879691571285,2.321431062825703,-80.14985615138455,-28.95076300253114,-54.550309576957844
545,293.7125748502994,821.7698602869369,4.748600229299818,-79.53909536649844,-29.021651223270503,-54.28037329488447
546,294.251497005988,824.324648779971,5.6480137198330675,-76.64521882976813,-28.309640543317666,-52.4774296865429
547,294.79041916167665,812.4626125173287,4.089196883029537,-79.13658544591848,-24.960890920653846,-52.04873818328616
548,295.3293413173653,820.8978426691493,7.0321212934442805,-76.51538327707206,-23.414320450206354,-49.96485186363921
549,295.8682634730539,824.7043360139751,3.793382596635929,-78.19309248537647,-29.82321489980785,-54.00815369259216
550,296.4071856287425,819.511794779409,4.761859185094187,-77.64762016274383,-25.97281871389849,-51.81021943832116
551,296.94610778443115,829.6645233510114,5.331704195206398,-78.20700988423536,-30.6813650895746,-54.44418748690498
552,297.4850299401198,815.5372878224172,5.250288072880915,-73.17809743244355,-30.912428725461506,-52.04526307895253
553,298.02395209580834,816.9869480581923,6.11133009605331,-75.55778385191749,-30.092705403688885,-52.82524462780319
554,298.562874251497,834.8981171646166,3.9794777547988334,-77.75643172268192,-29.450073843761086,-53.60325278322151
555,299.10179640718565,818.4982152100213,3.6934589603258723,-77.72278350843663,-27.255438336724055,-52.489110922580345
556,299.64071856287427,824.171709356973,3.418745411669223,-76.47362103222481,-25.699388279869375,-51.0865046560471
557,300.1796407185629,826.8057456576691,9.777994623631525,-78.0369284933833,-28.50929429586087,-53.273111394622084
558,300.71856287425146,834.3400913335518,4.39510045767234,-79.33492307813735,-28.89315699627354,-54.11404003720544
559,301.2574850299401,824.5075769402878,2.596716000899038,-75.90525137886023,-28.630886271742643,-52.268068825301434
560,301.7964071856287,824.6874720669458,3.758655078059565,-77.52389216775842,-26.81458096225438,-52.1692365650064
561,302.3353293413174,832.3273551599881,3.7481917055483858,-75.98504619211666,-26.50886224002204,-51.24695421606935
562,302.874251497006,829.548510278881,5.4641073959491635,-77.11317365060576,-26.171996479931046,-51.642585065268406
563,303.41317365269464,824.8957496747116,5.821559565385846,-79.58593815675223,-32.310918189374334,-55.948428173063284
564,303.9520958083832,818.7554311773168,7.410907455412047,-78.6593969097564,-26.286768055277932,-52.473082482517164
565,304.49101796407183,829.0622501629856,5.3889175174309365,-74.34915520509259,-25.32405792825688,-49.83660656667473
566,305.02994011976045,826.4572305069424,1.7743703924755572,-77.52124341819952,-26.968757693123617,-52.24500055566157
567,305.5688622754491,835.1987758871247,3.5176825355648402,-78.76463693441823,-30.379739861286055,-54.572188397852145
568,306.10778443113776,830.8880898822069,6.227951627184853,-76.80700889631464,-24.13607007427912,-50.47153948529688
569,306.6467065868264,831.3548004068429,5.423703160927096,-75.38764039173772,-25.20324406162455,-50.29544222668113
570,307.18562874251495,830.7096226991293,3.0334808740298356,-75.65194093946201,-25.753890929777665,-50.70291593461984
571,307.7245508982036,838.315036840953,2.6849171444330753,-76.99756805596306,-30.722210708635025,-53.859889382299045
572,308.2634730538922,831.3058712479695,4.435187207506139,-78.09047397405953,-28.246916724580178,-53.168695349319854
573,308.8023952095808,834.4025631122485,4.287855411695511,-78.8298973983612,-25.635759983616957,-52.23282869098908
574,309.34131736526945,836.2342878484558,5.814574352394373,-75.11410256318425,-26.18906809331473,-50.65158532824949
575,309.88023952095807,831.5463509415941,2.7093543988289337,-75.39686803514347,-24.27079315662092,-49.83383059588219
576,310.4191616766467,830.0578457126107,10.95783001903207,-74.36468028194257,-28.852229465843596,-51.60845487389308
577,310.9580838323353,832.4628048704375,5.636029291341745,-74.23324667631076,-23.58147010500874,-48.90735839065975
578,311.49700598802394,820.1722329854676,6.317400388347153,-74.47059875595806,-25.83799789097628,-50.154298323467174
579,312.03592814371257,833.4450273480404,4.375412734626214,-73.36420513840271,-20.37239440220756,-46.868299770305136
580,312.5748502994012,835.7490083628712,1.1173822779325284,-75.96370201928421,-29.05149054172699,-52.5075962805056
581,313.1137724550898,832.1445105269416,7.731757528108876,-73.24567740763938,-26.16465873601321,-49.70516807182629
582,313.65269461077844,841.9393004311224,2.1436070914994354,-72.86980154921287,-26.2235379668872,-49.54666975805003
583,314.19161676646706,836.8494108350086,10.15316088158587,-73.53558676471532,-26.604660807573634,-50.07012378614448
584,314.7305389221557,830.3747674718261,7.102708782358323,-75.22120148876652,-28.578893983801834,-51.90004773628418
585,315.2694610778443,833.0620427108016,2.6722177612612734,-77.00181875838682,-19.06708882756851,-48.034453792977665
586,315.80838323353294,836.9530215950754,3.724707184286425,-73.35623153359501,-21.61725086644686,-47.48674120002093
587,316.34730538922156,839.8465879916575,4.949826290136709,-72.98253429571506,-27.877085358637075,-50.429809827176065
588,316.8862275449102,829.8896474460565,4.833368248188704,-76.63419050113724,-25.083420648045283,-50.85880557459126
589,317.4251497005988,830.5863515682511,2.6412324066866883,-75.20940154989475,-21.300976072022223,-48.25518881095849
590,317.96407185628743,830.394945549958,5.227094453389532,-73.34870673211086,-25.812912810198494,-49.58080977115468
591,318.50299401197606,834.6449933112226,3.70329257068049,-72.30130829239509,-22.364850439800733,-47.33307936609791
592,319.0419161676647,833.0510115937541,2.7239318506494294,-71.62958536665164,-20.571460115043724,-46.10052274084768
593,319.5808383233533,834.2366379462005,8.256627059575465,-78.01352220873324,-26.3608625537454,-52.18719238123931
594,320.11976047904193,837.3008416083086,3.069355854590659,-72.57852007433661,-23.75571948699937,-48.16711978066799
595,320.65868263473055,838.3612041381677,1.447640907881816,-72.0044845487406,-25.82467731905707,-48.91458093389884
596,321.1976047904192,841.4032962548739,4.015725324641807,-71.03553241486107,-23.33287897080971,-47.18420569283539
597,321.7365269461078,840.6345210960823,4.7448763562769765,-76.50788924948873,-23.45866074001267,-49.9832749947507
598,322.2754491017964,835.8366683123869,10.216663979594832,-68.64522745092361,-24.044131302858673,-46.34467937689114
599,322.81437125748505,839.5030839263118,4.5993425751586825,-71.80785706617013,-19.815082978853,-45.811470022511564
600,323.3532934131736,839.4566989191978,4.760747928861319,-76.48046735236603,-27.064800388204194,-51.77263387028511
601,323.89221556886224,841.6858049342624,3.731334904857947,-73.0144481873213,-21.761654131897124,-47.38805115960922
602,324.4311377245509,839.4945464339002,4.7127305068039576,-71.27859913407904,-22.354276599520066,-46.81643786679955
603,324.97005988023955,837.7978127237219,2.375941369150851,-73.09223389328376,-25.019215052074458,-49.05572447267911
604,325.50898203592817,840.3312044156014,2.6662100782496854,-70.91854973517434,-21.107651731742216,-46.01310073345827
605,326.0479041916168,836.0287673444755,11.004254883472115,-67.59284713507422,-20.223923378621222,-43.90838525684772
606,326.58682634730536,843.7482409525692,5.630906325872167,-70.01123975448104,-19.626806800136826,-44.81902327730893
607,327.125748502994,848.4392325399623,5.416226759312877,-71.31981572720066,-22.720246419696366,-47.020031073448514
608,327.6646706586826,850.2587948466585,3.252071642069393,-73.72995088191932,-22.082815257601112,-47.90638306976022
609,328.2035928143713,841.7406665682913,2.9008165023584067,-69.61549666528212,-20.42163708976908,-45.0185668775256
610,328.7425149700599,842.7701555464688,4.006114623478641,-70.84965129027671,-17.100399716060373,-43.97502550316854
611,329.28143712574854,839.8624414370042,7.979445512910979,-70.6863380115311,-23.223107542718573,-46.95472277712484
612,329.8203592814371,839.5891787306297,3.938839789500099,-70.43403073015128,-22.572433235526088,-46.503231982838685
613,330.35928143712573,842.4354733979256,6.406168257091294,-70.76347917031231,-18.96748104979063,-44.86548011005147
614,330.89820359281435,842.5249020112633,2.896612644671084,-66.39403512183472,-19.060085754184612,-42.727060438009666
615,331.437125748503,833.8882685622864,5.5814910820841055,-72.49486138113991,-18.437040734079353,-45.46595105760963
616,331.97604790419166,848.8876662002999,3.4222136298169064,-70.86334098009334,-18.77991471161439,-44.82162784585387
617,332.5149700598802,839.1075333749365,2.731409930620125,-68.87818643984153,-21.76315019218965,-45.320668316015585
618,333.05389221556885,840.362703054763,3.829649435062807,-68.22294744223348,-19.315429833223615,-43.76918863772855
619,333.5928143712575,840.0242352989914,2.417516929253732,-67.44762684285598,-18.3284939402725,-42.88806039156424
620,334.1317365269461,838.4951530980115,6.160934532315524,-68.98368651088315,-17.444604122412102,-43.214145316647624
621,334.6706586826347,847.9969635556575,1.65962889693753,-67.07993205644063,-17.352368245733715,-42.21615015108717
622,335.20958083832335,839.3639621396514,10.753564863776113,-69.49908398517984,-20.59716989989141,-45.048126942535625
623,335.748502994012,844.8997629227409,4.372676958503919,-66.24002252567,-18.56733445588704,-42.40367849077852
624,336.2874251497006,846.4025125258765,6.766780955484967,-64.96052636967214,-14.614527896543745,-39.78752713310794
625,336.8263473053892,843.3629462908384,3.6359893441215996,-67.58653675858423,-19.332187361989348,-43.45936206028679
626,337.36526946107784,838.3123196551783,4.339767219410206,-69.20652674583937,-20.056257006835654,-44.63139187633751
627,337.90419161676647,844.5474253109866,4.13156476576587,-67.44127420380967,-16.001550482990417,-41.72141234340005
628,338.4431137724551,849.8162554424514,5.950090124281393,-66.67841136917936,-17.13154807622209,-41.90497972270072
629,338.9820359281437,843.8262654042059,5.170915518592495,-64.72048801457923,-16.185937069633784,-40.453212542106506
630,339.52095808383234,846.9085942488107,3.3213492964777735,-65.96239712044137,-16.663086500441615,-41.312741810441494
631,340.05988023952096,845.2364120873082,3.019326208584066,-67.31128017397818,-17.7478986851497,-42.52958942956394
632,340.5988023952096,853.7432984911504,2.2438125774294897,-63.90265734493357,-16.939605262413444,-40.421131303673505
633,341.1377245508982,854.4319294207129,5.825995515278177,-69.48644433215465,-15.510875741603956,-42.4986600368793
634,341.67664670658684,851.4466510439803,2.662465513544244,-68.66295904227833,-17.329551938336557,-42.99625549030745
635,342.21556886227546,845.276118922399,6.0650493439682815,-64.80251414578618,-17.377754126311263,-41.09013413604872
636,342.754491017964,852.8381130551144,2.3297413381513645,-65.81156597796418,-14.979364459150142,-40.39546521855716
637,343.2934131736527,845.2000964680042,3.4252581657849666,-67.16571090024776,-14.643488330352486,-40.90459961530012
638,343.83233532934133,848.3895202555419,8.050549774385638,-66.58172652336722,-15.736364427444537,-41.15904547540588
639,344.37125748502996,853.0135861715445,2.908924375422963,-64.80457383977154,-16.99455283959665,-40.89956333968409
640,344.9101796407186,845.474069925411,2.473221969703248,-66.97898635414478,-14.959850648988521,-40.96941850156665
641,345.4491017964072,847.1987998027121,7.099947530733802,-63.666341096604526,-16.77402647171522,-40.22018378415987
642,345.9880239520958,847.6388764798351,3.9208867587666414,-65.43176572458424,-17.109762006561056,-41.27076386557265
643,346.5269461077844,849.9395481264373,3.260592167402404,-65.35271826990609,-10.564364480177238,-37.95854137504166
644,347.0658682634731,847.5444361707567,2.809887220443002,-63.936407957506745,-14.305301482298878,-39.12085471990281
645,347.6047904191617,854.2912474622693,4.808251261748595,-67.27772548027146,-12.202298831177465,-39.74001215572446
646,348.1437125748503,844.9921229001585,1.604039776479503,-63.26056181135091,-11.31662869987381,-37.288595255612364
647,348.68263473053895,844.9438671016899,3.5395555996357624,-62.957813808835716,-11.511203189545611,-37.23450849919067
648,349.2215568862275,846.1361874846177,10.804836587408877,-59.24419335004946,-16.573038183524638,-37.90861576678705
649,349.76047904191614,843.0119900299288,4.080999575051002,-66.58314129573732,-9.169291197475841,-37.87621624660658
650,350.29940119760477,849.6730608836194,2.748641164255106,-61.87998765122821,-14.382796750613721,-38.13139220092097
651,350.83832335329345,845.4658794856371,5.34107120311735,-62.653200101469004,-10.907165779280085,-36.780182940374544
652,351.37724550898207,850.3449642123616,1.3179006343319872,-64.18820443315093,-12.176347513514894,-38.182275973332914
653,351.91616766467064,848.5273711818354,8.61948629770645,-63.46641578859638,-11.232117799735516,-37.34926679416595
654,352.45508982035926,836.8956079341667,5.734941232929818,-61.59060782332119,-11.517273345937525,-36.55394058462936
655,352.9940119760479,848.4679643097938,5.292526017420782,-62.98859615963386,-10.096644353755273,-36.54262025669456
656,353.5329341317365,848.740801884267,3.4591021222029856,-61.77127694722115,-16.513073443115275,-39.142175195168214
657,354.07185628742513,859.9152454777656,4.594053741500712,-62.32373711621503,-12.70934272825918,-37.5165399222371
658,354.6107784431138,844.0390626298945,6.034686295609915,-61.77375313312849,-13.027659012395217,-37.40070607276185
659,355.1497005988024,841.0734607052572,7.419826746736676,-63.49369541134816,-15.160556541190415,-39.327125976269286
660,355.688622754491,859.0583642169513,4.318056105165669,-63.1581601961209,-11.990310449273125,-37.574235322697014
661,356.22754491017963,857.8369227127556,4.79318689523376,-59.86207734086119,-12.014937719004179,-35.938507529932686
662,356.76646706586826,846.1691811848951,2.005359126979775,-57.726628051402656,-11.131400173961037,-34.42901411268185
663,357.3053892215569,853.4531356845891,4.386228751155663,-58.925814539548256,-12.647438983383783,-35.78662676146602
664,357.8443113772455,843.447681606854,3.129776823687068,-61.2956055141117,-14.632154873942552,-37.963880194027126
665,358.3832335329341,852.3177562244402,3.386099790722031,-62.32630815322195,-7.858534580459699,-35.092421366840824
666,358.92215568862275,847.4824419785822,5.860088694832779,-57.88094519489746,-6.070953828124719,-31.97594951151109
667,359.4610778443114,852.4874280025203,7.942751945819685,-62.664267663171,-9.429914555801378,-36.04709110948619
668,0.0,862.694753513264,2.5470867974104183,-59.46030264045455,-8.651928337779005,-34.05611548911678
